prompt,image_filename,image_path
**the time of time Craig Mullins --ar 16:8** - <@959192950846410812>,image_28983.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_28983.png
"**Thick Glossy Heavy Viscosity, Cool Colors, Dragon Head With Stringy White Smoke, 8k Cinematic High Resolution Unreal Octane Houdini Redshift Cycles Blender Artstation --wallpaper** - <@983731695691907102>",image_28986.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_28986.png
"**<https://s.mj.run/Nl9GSP5NrB0> androgyn human head made of transparent Glas, cables, rubber bands, broken glass, Studio light** - Upscaled by <@797513787133394944>",image_28987.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_28987.png
"**amanita muscaria, highly detailed and intricate, hyper realistic, red and white, sci fi, artstation, octane render, 8k --ar 7:5** - <@382289069012680704> (relaxed)",image_28991.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_28991.png
"**aerial view of girl walking out of forest, environment, beautiful,--ar 16:9** - <@952184187866202182>",image_29230.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_29230.png
lol,image_29280.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_29280.png
**<https://s.mj.run/cQaKABg45CQ> beautiful cyclops with horns by Beksinkski** - <@936947014330122272> (relaxed),image_29350.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_29350.png
**<https://s.mj.run/dUgbgwCS2JA> animal eyeball** - <@936947014330122272> (relaxed),image_29351.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_29351.png
**<https://s.mj.run/mZjvC1DuwxM> Marshmallows and Rocks wrapped in plastic foil on a Metal structure** - <@797513787133394944>,image_29355.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_29355.png
**<https://s.mj.run/F1Hb1C9wW9o> Marshmallows and Rocks wrapped in plastic foil on a Metal structure** - <@797513787133394944>,image_29356.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_29356.png
**<https://s.mj.run/Q40muNGTV4w> beautiful cyclops with horns by Beksinkski** - <@936947014330122272> (relaxed),image_29357.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_29357.png
**liquid wooden chainmail ferrofluid:: ultraviolet knight in armour full shot by Annie Leibovitz:: wooden glowing eyes outline:: beautiful golden braided hair:: full body shot:: --no blurry blur bokeh --uplight** - Upscaled (Light) by <@583324108503384065>,image_294.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_294.png
**beautiful cyclops with horns by Beksinkski** - <@936947014330122272> (relaxed),image_29410.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_29410.png
"**<https://s.mj.run/T46wI0cg9YM> Video game avatar, full body, wearing crown from Statue of Liberty, forest in the background, Octane render — ar 16:9** - <@986608412060172289>",image_29411.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_29411.png
**<https://s.mj.run/87zP_8RMXGM> beautiful cyclops with horns by Beksinkski** - <@936947014330122272> (relaxed),image_29413.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_29413.png
"**<https://s.mj.run/CiclaeLoxNY> stage with oriental laboratory silver panes glass ,fearther carpet wood stone steel Porcelain raw concrete salvia patens roof sand lake water oval mirror steel, screen transparent** - <@989167810947198976>",image_29544.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_29544.png
**<https://s.mj.run/7_lgFOso7Fs> elderly man in a lazyboy armchair crossing a finish line --ar 16:9** - <@981956077161685083>,image_29545.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_29545.png
**<https://s.mj.run/G7jwZHTqcCU> elderly man in a lazyboy armchair crossing a finish line --ar 16:9** - <@981956077161685083>,image_29546.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_29546.png
"**scientists, in the style of liana finck, nathaniel russell, david shrigley, cartoon, pen and ink, black and white, illustration** - Upscaled by <@581175264659111991> (relaxed)",image_29625.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_29625.png
"**<https://s.mj.run/I1QWcD6uU6o> stage with oriental laboratory silver panes glass ,fearther carpet wood stone steel Porcelain raw concrete salvia patens roof sand lake water oval mirror steel, screen transparent** - <@989167810947198976>",image_29627.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_29627.png
**<https://s.mj.run/FfDAibyai7I> melting foam with diamants** - Upscaled by <@797513787133394944>,image_29633.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_29633.png
**<https://s.mj.run/bAqCEEk3cJ8> destitute demonic skeletal imp by Beksinkski** - <@936947014330122272> (relaxed),image_29646.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_29646.png
"**<https://s.mj.run/r-sxQwGprDg> scientists, in the style of liana finck, nathaniel russell, david shrigley, cartoon, pen and ink, black and white, illustration** - Upscaled by <@581175264659111991> (relaxed)",image_29649.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_29649.png
**<https://s.mj.run/2UhL5UjngYQ> ugly cyclops by Beksinkski** - <@936947014330122272> (relaxed),image_29663.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_29663.png
**<https://s.mj.run/XoISBaUHkhs> ugly cyclops by Beksinkski** - <@936947014330122272> (relaxed),image_29667.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_29667.png
**<https://s.mj.run/4LEirK9la1A> ugly cyclops by Beksinkski** - <@936947014330122272> (relaxed),image_29668.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_29668.png
"**a rainy city street at night in the style of cyberpunk noir, by beksinski --aspect 16:9** - Upscaled by <@697301044765655100> (relaxed)",image_2967.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_2967.png
**1970s Howard Johnsons exterior 1972 1973 1974 1975 1978 1977 Pizza Hut exterior Wienerschnitzel random colors psychedelic colors southwest color palette exterior retro futurism raygun Gothic style Fast food chain restaurant exterior impossible architecture strange worn out dumpy tacos taco chain weird colors strange colors 1970s 70s chaos randomness Ghibli Architectural Elevation  matte painting illustration --aspect 19:9** - <@986404200177094667> (relaxed),image_2969.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_2969.png
"**<https://s.mj.run/h5YqLDtinsk> stage with oriental laboratory silver panes glass ,fearther carpet wood stone steel Porcelain raw concrete salvia patens roof sand lake water oval mirror steel, screen transparent** - Upscaled by <@989167810947198976>",image_29715.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_29715.png
"**<https://s.mj.run/p_CgygkRAmk> a crowd of alluring masked female woodland sprites, setting bioluminescent jungle, octane rendered, --iw 1.6 --ar 16:9** - Upscaled by <@423504418445590529> (relaxed)",image_29725.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_29725.png
"**elite scientists drawn by liana finck, new yorker cartoon, pen and ink, messy, black and white, illustration** - <@581175264659111991> (relaxed)",image_29775.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_29775.png
"**photorealistic painting of a beautiful old man reading in his bedroom,  lightning, a planet shrouded in thunderstorms and clouds Sunset At Big Sur concept art, characters, 8K, symmetrical, intricate details in the style Erin Hanson --ar 16:8** - Upscaled (Max) by <@959192950846410812> (relaxed)",image_29780.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_29780.png
**<https://s.mj.run/eSauXEnZlsw> destitute demonic skeletal imp by Beksinkski** - <@936947014330122272> (relaxed),image_29785.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_29785.png
"**<https://s.mj.run/paKPAS2tmM4> stage with oriental laboratory silver panes glass ,fearther carpet wood stone steel Porcelain raw concrete salvia patens roof sand lake water oval mirror steel, screen transparent** - <@989167810947198976>",image_29789.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_29789.png
**melting foam with diamants** - Upscaled by <@797513787133394944>,image_29791.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_29791.png
"**<https://s.mj.run/7uLndQsMmFU> stage with oriental laboratory silver panes glass ,fearther carpet wood stone steel Porcelain raw concrete salvia patens roof sand lake water oval mirror steel, screen transparent** - <@989167810947198976>",image_29797.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_29797.png
"**<https://s.mj.run/ubaU30Addpg> stage with oriental laboratory silver panes glass ,fearther carpet wood stone steel Porcelain raw concrete salvia patens roof sand lake water oval mirror steel, screen transparent** - Upscaled by <@989167810947198976>",image_29800.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_29800.png
"**<https://s.mj.run/xiheomXkqC0> stage with oriental laboratory silver panes glass ,fearther carpet wood stone steel Porcelain raw concrete salvia patens roof sand lake water oval mirror steel, screen transparent** - <@989167810947198976>",image_29802.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_29802.png
"Progress images have been disabled. Don't worry, the results will still be sent when it completes.",image_29804.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_29804.png
**<https://s.mj.run/PLGYSF0JMtc> ugly cyclops by Beksinkski** - <@936947014330122272> (relaxed),image_29898.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_29898.png
"**<https://s.mj.run/xiheomXkqC0> stage with oriental laboratory silver panes glass ,fearther carpet wood stone steel Porcelain raw concrete salvia patens roof sand lake water oval mirror steel, screen transparent** - Upscaled by <@989167810947198976>",image_29900.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_29900.png
**AI glitch art ethereal glitches everywhere iridescent psychadelic luminous --no frame** - Upscaled by <@200721073044586499>,image_3096.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_3096.png
**artwork by juan gris** - <@556306140879650827>,image_3138.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_3138.png
"**cenote with monolith inside, photorealism, 35mm** - <@188446758911737856>",image_3340.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_3340.png
"**Vintage map of a marshy country, skull decoration, faded paper --ar 9:12** - <@194902368570179585>",image_3342.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_3342.png
**<https://s.mj.run/zc-TJrA-5SA> graffiti on a wall at the end of a intricate swirling tunnel:: highly detailed fractals and tesselation:: rendered in octane crashing waves all contained within a glass shipping container::1.5 glass shipping container on a lawn:: --ar 16:9** - Upscaled (Max) by <@583324108503384065>,image_3344.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_3344.png
"**<https://s.mj.run/QHkK34CmKLA> a gothic portal to the end of time, epic, cinematic, magical, moody, —ar 9:16 --uplight** - Upscaled (Light) by <@941060375502270505>",image_3347.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_3347.png
"**<https://s.mj.run/P59PD3CHQHs> tukutuku panel flat geometric linework, digital paint, flat colour, sharp lines, vector graphic illustration** - <@277334971394424833>",image_3693.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_3693.png
"**<https://s.mj.run/fcdmmKn4giY> wooden tukutuku panel, flat geometric design, pattern** - Upscaled by <@277334971394424833>",image_3776.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_3776.png
"**detailed botanical illustration of different species of roses, watercolor** - <@902656786895605840> (relaxed)",image_4171.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_4171.png
"**<https://s.mj.run/K-s12iCL05c> a litter of kittens playing in the sun, by Henriëtte Ronner-Knip, ultra detailed, oil on canvas, UHD --aspect 16:9** - <@873483547866976256> (relaxed)",image_4226.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_4226.png
"**<https://s.mj.run/oGATeaVBjEE> /Focus on a cat snake magical, bejewelled enchanted full, scenic background Amazon forest, translucent shrubs, foliage, in slight mist, cinematic, octane render, artstation, lighting, cinematic, hyperrealistic, textures - - 16.9 - - stop 90 - -** - <@439869767873069086> (relaxed)",image_4381.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_4381.png
**<https://s.mj.run/n5W76j66tyk> An AI living in the cosmos** - Upscaled by <@167082239794872320> (relaxed),image_4392.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_4392.png
"**<https://s.mj.run/c9CFSFPGKPk> face portrait, cgi owl blended human, feathers made of multicolored neon dripping paint, melting paint, octane rendered, cinematic dim lighting, 8k, hyper realistic, extremely detailed, --ar 8:10** - <@423504418445590529> (relaxed)",image_4548.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_4548.png
**low contrast :: painterly :: ominous and beautiful sunset with a lake and a mountain in the background :: studio Ghibli and Peter Mohrbacher and jeehyun lee and james gurney --uplight --seed 16727** - <@139918551237656576>,image_4549.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_4549.png
"Progress images have been disabled. Don't worry, the results will still be sent when it completes.",image_4550.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_4550.png
**a geocities website for Kali the destroyer** - Upscaled by <@695378011100413973> (relaxed),image_4552.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_4552.png
"**contemporary graphic design poster of a flat fine art oil painting of a perfectly composed traditional town Machias, Maine in the style of Kristin Gibson James Gurney craig Mullins john howe simon stålenhag --aspect 16:8** - Upscaled (Max) by <@959192950846410812>",image_4572.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_4572.png
"**contemporary graphic design poster of a flat fine art oil painting of a perfectly composed traditional town Machias, Maine in the style of Kristin Gibson James Gurney craig Mullins john howe simon stålenhag --aspect 16:8** - <@959192950846410812>",image_4587.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_4587.png
**Machias Maine Eric Peterson Alois Hans Schram --aspect 16:8** - Upscaled (Max) by <@959192950846410812>,image_4618.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_4618.png
**<https://s.mj.run/W_xFEcXPwHo> An AI living in the cosmos** - <@167082239794872320> (relaxed),image_4622.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_4622.png
**<https://s.mj.run/6KxL3IDWf2E> An AI living in the cosmos** - Upscaled by <@167082239794872320> (relaxed),image_4624.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_4624.png
"**Machias, Maine in the style of Eric Peterson Alois Hans Schram --aspect 16:8** - <@959192950846410812>",image_4625.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_4625.png
"Progress images have been disabled. Don't worry, the results will still be sent when it completes.",image_4627.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_4627.png
"Progress images have been disabled. Don't worry, the results will still be sent when it completes.",image_4628.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_4628.png
"**function one speakers, question marks, dt turntables, sound waves, psychedelic,  dmt trip, ketamine trip, octane rendered, 8k, hyper realistic,  extremely detailed, --ar 24:18** - Upscaled by <@423504418445590529> (relaxed)",image_4629.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_4629.png
"**4k mattepaint, artstation realistic octane render unreal engine, lovecraftian high detail a beautiful painting Spanish Galleon that went missing in 1693 The ship was carrying silk and beeswax from The Philippines to Mexico ultra detailed, hyper realism, photo, octane render, Eric Peterson Alois Hans Schram Anne Ditte --aspect 16:8** - Upscaled (Max) by <@959192950846410812>",image_4630.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_4630.png
"**<https://s.mj.run/4E2MrcTkNd4> Focus on fractal cat, medium full shot, smiling, made of spirals, lots of fur, muted colours, sitting on a throne made of Hawthorne and ruby berries, in the background a lush garden, trees, bats are circling around the trees, soft reddish afternoon glow in the sky, dusk, highly realistic, denoised, made with cinema4D, rendered with Redshift, UHD --aspect 16:9** - <@873483547866976256> (relaxed)",image_4633.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_4633.png
**a haunted mansion in the Bavarian Forest under the aurora borealjs in the 1970s photorealistic** - <@986404200177094667> (relaxed),image_4634.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_4634.png
**<https://s.mj.run/6KxL3IDWf2E> An AI living in the cosmos** - Upscaled by <@167082239794872320> (relaxed),image_4638.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_4638.png
**<https://s.mj.run/WjcWjGjA8-U> liquid wooden chainmail ferrofluid:: ultraviolet knight in armour portrait by Annie Leibovitz:: wooden glowing eyes outline:: beautiful golden braided hair:: --no blurry blur bokeh --ar 9:16** - <@583324108503384065>,image_468.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_468.png
"Meanwhile, more backing up my images:)",image_4684.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_4684.png
"**A beautiful princess with long straight hair, character concept art, by Peter Mohrbacher and Alphonse Mucha, overwatch, weapon, detailed, style, 8k, trending on artstation, unreal engine 4k, detailed, clean background trending, full shot, symmetrical portrait, sophisticated, Unreal engine, dystopia,anti-utopia, post processing, --aspect 9:16 --uplight** - Upscaled (Light) by <@410392306366283778> (relaxed)",image_4768.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_4768.png
"**flying witches by Goya , epic , medieval , night , camp fire , mysterious** - Upscaled by <@685128697766084728>",image_477.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_477.png
"**<https://s.mj.run/rxVnWcbhL6A> small outpost on desert planet with ramshackle buildings, cables and cloth hanging around with some guards patroling sitting around a small fire and a transport spaceship taking off in the distance, rock desert, rain, water puddles, muddy soil, artstation, concept art, hyper realistic, octane render, rust, earthy colors with yellow and orange accents, moody lighting, --ar 2:1** - Upscaled (Max) by <@522910479941763074>",image_4853.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_4853.png
"**concept art branching bustling market street of steampunk islamic egyptian architecture, crowded, futuristic, alley, cloud shadows, contrast, grunge --no floating --ar 16:9** - <@226282573326843904>",image_4855.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_4855.png
"**<https://s.mj.run/rxVnWcbhL6A> small outpost on desert planet with ramshackle buildings, cables and cloth hanging around with some guards patroling sitting around a small fire and a transport spaceship taking off in the distance, rock desert, rain, water puddles, muddy soil, artstation, concept art, hyper realistic, octane render, rust, earthy colors with yellow and orange accents, moody lighting, --ar 2:1** - <@522910479941763074>",image_4856.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_4856.png
**UN conference room with giant disgusting alien seated in the corner** - Upscaled (Max) by <@298406433605681154>,image_4970.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_4970.png
**save me from this world** - <@685128697766084728>,image_5176.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_5176.png
**save me from this world** - Upscaled by <@685128697766084728>,image_5180.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_5180.png
"**wide establishing shot, 4k mattepaint, artstation  realistic octane render unreal engine atmospheric, epic lighting, cinematic shotI've seen bad news messengers  You remember the signs wrong decisions  want to ease time Heads buried deep inside a fever Turn to desperation in their minds an abandoned 19th-century apartment taken over by vegetation Elise Palmigiani John Coultrup --aspect 16:8** - Upscaled (Max) by <@959192950846410812> (relaxed)",image_5373.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_5373.png
**buddhist punk planet** - Upscaled by <@109400117135581184> (relaxed),image_5477.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_5477.png
**donald trump as jabba the hut eating doritos pencil drawing style** - Upscaled by <@522910479941763074>,image_5479.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_5479.png
"**https://s.mj.run/Oc3drJ Yerka style,--iw 10, --aspect 3:1** - Upscaled by <@698924266967531621>",image_5549.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_5549.png
"**<https://s.mj.run/GAT46856kWo> Yerka style,--iw 10, --aspect 3:1** - <@698924266967531621>",image_5553.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_5553.png
"**Nyanlathotep, 8k, artstation, nyan, cosmic horror, cute** - Upscaled by <@109400117135581184> (relaxed)",image_5560.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_5560.png
**Nyanlathotep** - Upscaled by <@109400117135581184> (relaxed),image_5574.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_5574.png
"**A huge water-filled glass column with an angelic test subject floating in it, a laboratory interior landscape painting of a human test subject container, biopunk, Fantasy,  photoreal,  high definition, detail, epic atmosphere, light effect,  trending on artstation, octane render. --w 480 --h 270** - <@975376240431235073>",image_5577.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_5577.png
"**Interior view of a huge laboratory filled with containers of human test bodies, biopunk, Fantasy,  photoreal,  high definition, detail, epic atmosphere, light effect,  trending on artstation, octane render. --w 480 --h 270** - <@975376240431235073>",image_5578.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_5578.png
"**Nyanlathotep, 8k, artstation, nyan, cosmic horror, cute** - <@109400117135581184> (relaxed)",image_5579.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_5579.png
Hi,image_5678.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_5678.png
**<https://s.mj.run/r5lX0de0Xbk> /relax /mother and baby /oil painting /warm** - <@934264760533393478>,image_5716.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_5716.png
**cardi b by hirschfeld** - <@986404200177094667> (relaxed),image_5717.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_5717.png
**<https://s.mj.run/FqCUTLw8ubY> /relax /mother and baby /oil painting /warm** - <@934264760533393478>,image_5721.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_5721.png
**Portrait of Marlon Brando mixed media collage newspapers papercraft origami photograph** - Upscaled by <@986404200177094667> (relaxed),image_5722.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_5722.png
**furby beadwork sequins** - Upscaled by <@986404200177094667> (relaxed),image_5843.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_5843.png
"**<https://s.mj.run/MWIWJnAKOFw> **an oil painting of the endless vast cosmos, opening of the sun revealing a destruction of the soul, the mind is radiant but scared, everything that exists is an experience that can be felt but not seen, the eye in the middle speaks words of wisdom, let it be by Ivan Aivazovsky , film grain, film texture** - <@292227864336531456>",image_5893.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_5893.png
**An oil painting with the title: Conscious experience as imagined by an AI** - Upscaled by <@971186707061940265>,image_5895.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_5895.png
"**an experimental avant-garde oil painting of the endless vast cosmos, opening of the sun revealing a destruction of the soul, the mind is radiant but scared, everything that exists is an experience that can be felt but not seen, the eye in the middle speaks words of wisdom, let it be, film grain, film texture** - Upscaled by <@292227864336531456>",image_6196.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_6196.png
"**<https://s.mj.run/a_ZC_CU91Rs> --ar 9:16** - Upscaled by <@713319244347211797> (metered, fast)",image_6283.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_6283.png
"**<https://s.mj.run/a_ZC_CU91Rs> --ar 9:16** - Upscaled by <@713319244347211797> (metered, fast)",image_6293.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_6293.png
"**large spider on a trail in the woods, Spider webs, wendigo, gloomy, eerie, loneliness, Gustave doré, highly detailed, vibrant, --w 1920 --h 1080** - <@935653930514415636> (metered, fast)",image_6294.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_6294.png
**super model avant-garde fashion runway female | 3D geometric shapes | Memphis style | spheres | Kate moss | pyramids | cubes stripes quirky weird impossible bright colors octane render | rainbow cyc  --aspect 9:18** - Upscaled (Max) by <@986404200177094667> (relaxed),image_6484.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_6484.png
**<https://s.mj.run/OOoaEa-5_4U> a Beauty in the forest | of Jean Giraud and Alphonso Mucha and Wes Anderson and Moebius:: liquid wooden chainmail ferrofluid:: ultraviolet housefly in armour full shot by Annie Leibovitz:: wooden glowing eyes outline:: beautiful fictional colour splatterpaint:: full body shot:: --no blurry blur bokeh --ar 9:16** - <@583324108503384065>,image_6643.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_6643.png
**liquid wooden chainmail ferrofluid:: ultraviolet housefly in armour full shot by Annie Leibovitz:: wooden glowing eyes outline:: beautiful fictional colour splatterpaint:: full body shot:: --no blurry blur bokeh --ar 16:9** - Upscaled by <@583324108503384065>,image_6647.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_6647.png
"**a cyberpunk noir scene, by H.R. Giger, unreal engine --aspect 16:9** - Upscaled by <@697301044765655100> (relaxed)",image_681.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_681.png
"**retro futuristic space colony night club exterior fun crowd wide shot nighttime glowing deep rich color palette technicolor establishing octane render ghibli matte painting --aspect 16:9** - Upscaled by <@986404200177094667> (metered, fast)",image_6815.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_6815.png
**high end gaming computer streamer:: Milwaukee 18V drill photograph by Annie Leibovitz::1.3 HD 8K rendered in octane::** - <@583324108503384065>,image_698.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_698.png
"**a hyper realistic photograph of a brain soaked in a glass jar , 3D render, octane render , detailed, 50mm lens, under exposure** - Upscaled by <@685128697766084728>",image_715.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_715.png
**<https://s.mj.run/ROCwcfeF9EM> a giant peach made of bricks with miniature graffiti** - <@583324108503384065>,image_7162.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_7162.png
"**a hyper realistic photograph of a brain soaked in a glass jar , 3D render, octane render , detailed, 50mm lens, under exposure** - Upscaled by <@685128697766084728>",image_731.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_731.png
"**extreme colse-up of a demonic mammal in the style of jean pierre arboleda, black mist fog, unreal engine rendered, 8k, photo realistic,  hyper detailed,  insanely detailed, cinematic lighting, --ar 9:16** - <@423504418445590529> (relaxed)",image_7332.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_7332.png
**artwork by pat steir** - <@949534248996585472>,image_7394.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_7394.png
**artwork by hans hartung** - <@949534248996585472>,image_7395.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_7395.png
